tag,batch,count,share_pct,batch_code,year,batch_order,total_companies,is_partial_batch
APIs,Summer 2021,1,0.256,S21,2021,20212,391,False
APIs,Winter 2022,0,0.0,W22,2022,20220,398,False
APIs,Summer 2022,0,0.0,S22,2022,20222,234,False
APIs,Winter 2023,0,0.0,W23,2023,20230,274,False
APIs,Summer 2023,0,0.0,S23,2023,20232,220,False
APIs,Winter 2024,1,0.403,W24,2024,20240,248,False
APIs,Summer 2024,0,0.0,S24,2024,20242,248,False
APIs,Fall 2024,0,0.0,F24,2024,20243,94,False
APIs,Winter 2025,0,0.0,W25,2025,20250,166,False
APIs,Spring 2025,1,0.699,X25,2025,20251,143,False
APIs,Summer 2025,0,0.0,S25,2025,20252,166,False
APIs,Fall 2025,1,0.685,F25,2025,20253,146,False
APIs,Winter 2026,0,0.0,W26,2026,20260,199,False
APIs,Spring 2026,1,0.513,X26,2026,20261,195,False
APIs,Summer 2026,1,0.426,S26,2026,20262,235,False
APIs,Fall 2026,0,0.0,F26,2026,20263,35,True
APIs,Winter 2027,0,0.0,W27,2027,20270,1,True
AR,Summer 2005,0,0.0,S05,2005,20052,9,True
AR,Winter 2006,0,0.0,W06,2006,20060,7,True
AR,Summer 2006,0,0.0,S06,2006,20062,10,True
AR,Winter 2007,0,0.0,W07,2007,20070,13,True
AR,Summer 2007,0,0.0,S07,2007,20072,19,True
AR,Winter 2008,0,0.0,W08,2008,20080,21,True
AR,Summer 2008,0,0.0,S08,2008,20082,22,True
AR,Winter 2009,0,0.0,W09,2009,20090,16,True
AR,Summer 2009,0,0.0,S09,2009,20092,26,True
AR,Winter 2010,0,0.0,W10,2010,20100,27,True
AR,Summer 2010,0,0.0,S10,2010,20102,36,True
AR,Winter 2011,0,0.0,W11,2011,20110,45,True
AR,Summer 2011,0,0.0,S11,2011,20112,60,False
AR,Winter 2012,0,0.0,W12,2012,20120,66,False
AR,Summer 2012,0,0.0,S12,2012,20122,83,False
AR,Winter 2013,0,0.0,W13,2013,20130,46,True
AR,Summer 2013,0,0.0,S13,2013,20132,52,False
AR,Winter 2014,0,0.0,W14,2014,20140,74,False
AR,Summer 2014,0,0.0,S14,2014,20142,78,False
AR,Winter 2015,0,0.0,W15,2015,20150,110,False
AR,Summer 2015,0,0.0,S15,2015,20152,104,False
AR,Winter 2016,1,0.82,W16,2016,20160,122,False
AR,Summer 2016,1,0.98,S16,2016,20162,102,False
AR,Winter 2017,0,0.0,W17,2017,20170,116,False
AR,Summer 2017,0,0.0,S17,2017,20172,125,False
AR,Winter 2018,1,0.685,W18,2018,20180,146,False
AR,Summer 2018,0,0.0,S18,2018,20182,131,False
AR,Winter 2019,0,0.0,W19,2019,20190,194,False
AR,Summer 2019,1,0.568,S19,2019,20192,176,False
AR,Winter 2020,0,0.0,W20,2020,20200,228,False
AR,Summer 2020,0,0.0,S20,2020,20202,209,False
AR,Winter 2021,1,0.298,W21,2021,20210,336,False
AR,Summer 2021,0,0.0,S21,2021,20212,391,False
AR,Winter 2022,0,0.0,W22,2022,20220,398,False
AR,Summer 2022,0,0.0,S22,2022,20222,234,False
AR,Winter 2023,0,0.0,W23,2023,20230,274,False
AR,Summer 2023,0,0.0,S23,2023,20232,220,False
AR,Winter 2024,0,0.0,W24,2024,20240,248,False
AR,Summer 2024,0,0.0,S24,2024,20242,248,False
AR,Fall 2024,0,0.0,F24,2024,20243,94,False
AR,Winter 2025,1,0.602,W25,2025,20250,166,False
AR,Spring 2025,0,0.0,X25,2025,20251,143,False
AR,Summer 2025,0,0.0,S25,2025,20252,166,False
AR,Fall 2025,0,0.0,F25,2025,20253,146,False
AR,Winter 2026,0,0.0,W26,2026,20260,199,False
AR,Spring 2026,0,0.0,X26,2026,20261,195,False
AR,Summer 2026,1,0.426,S26,2026,20262,235,False
AR,Fall 2026,0,0.0,F26,2026,20263,35,True
AR,Winter 2027,0,0.0,W27,2027,20270,1,True
Advanced Materials,Summer 2005,0,0.0,S05,2005,20052,9,True
Advanced Materials,Winter 2006,0,0.0,W06,2006,20060,7,True
Advanced Materials,Summer 2006,0,0.0,S06,2006,20062,10,True
Advanced Materials,Winter 2007,0,0.0,W07,2007,20070,13,True
Advanced Materials,Summer 2007,0,0.0,S07,2007,20072,19,True
Advanced Materials,Winter 2008,0,0.0,W08,2008,20080,21,True
Advanced Materials,Summer 2008,0,0.0,S08,2008,20082,22,True
Advanced Materials,Winter 2009,0,0.0,W09,2009,20090,16,True
Advanced Materials,Summer 2009,0,0.0,S09,2009,20092,26,True
Advanced Materials,Winter 2010,0,0.0,W10,2010,20100,27,True
Advanced Materials,Summer 2010,0,0.0,S10,2010,20102,36,True
Advanced Materials,Winter 2011,0,0.0,W11,2011,20110,45,True
Advanced Materials,Summer 2011,0,0.0,S11,2011,20112,60,False
Advanced Materials,Winter 2012,0,0.0,W12,2012,20120,66,False
Advanced Materials,Summer 2012,0,0.0,S12,2012,20122,83,False
Advanced Materials,Winter 2013,0,0.0,W13,2013,20130,46,True
Advanced Materials,Summer 2013,0,0.0,S13,2013,20132,52,False
Advanced Materials,Winter 2014,1,1.351,W14,2014,20140,74,False
Advanced Materials,Summer 2014,1,1.282,S14,2014,20142,78,False
Advanced Materials,Winter 2015,0,0.0,W15,2015,20150,110,False
Advanced Materials,Summer 2015,0,0.0,S15,2015,20152,104,False
Advanced Materials,Winter 2016,0,0.0,W16,2016,20160,122,False
Advanced Materials,Summer 2016,0,0.0,S16,2016,20162,102,False
Advanced Materials,Winter 2017,0,0.0,W17,2017,20170,116,False
Advanced Materials,Summer 2017,0,0.0,S17,2017,20172,125,False
Advanced Materials,Winter 2018,0,0.0,W18,2018,20180,146,False
Advanced Materials,Summer 2018,0,0.0,S18,2018,20182,131,False
Advanced Materials,Winter 2019,1,0.515,W19,2019,20190,194,False
Advanced Materials,Summer 2019,1,0.568,S19,2019,20192,176,False
Advanced Materials,Winter 2020,0,0.0,W20,2020,20200,228,False
Advanced Materials,Summer 2020,0,0.0,S20,2020,20202,209,False
Advanced Materials,Winter 2021,0,0.0,W21,2021,20210,336,False
Advanced Materials,Summer 2021,0,0.0,S21,2021,20212,391,False
Advanced Materials,Winter 2022,0,0.0,W22,2022,20220,398,False
Advanced Materials,Summer 2022,0,0.0,S22,2022,20222,234,False
Advanced Materials,Winter 2023,0,0.0,W23,2023,20230,274,False
Advanced Materials,Summer 2023,0,0.0,S23,2023,20232,220,False
Advanced Materials,Winter 2024,0,0.0,W24,2024,20240,248,False
Advanced Materials,Summer 2024,0,0.0,S24,2024,20242,248,False
Advanced Materials,Fall 2024,0,0.0,F24,2024,20243,94,False
Advanced Materials,Winter 2025,0,0.0,W25,2025,20250,166,False
Advanced Materials,Spring 2025,0,0.0,X25,2025,20251,143,False
Advanced Materials,Summer 2025,1,0.602,S25,2025,20252,166,False
Advanced Materials,Fall 2025,0,0.0,F25,2025,20253,146,False
Advanced Materials,Winter 2026,0,0.0,W26,2026,20260,199,False
Advanced Materials,Spring 2026,0,0.0,X26,2026,20261,195,False
Advanced Materials,Summer 2026,2,0.851,S26,2026,20262,235,False
Advanced Materials,Fall 2026,1,2.857,F26,2026,20263,35,True
Advanced Materials,Winter 2027,0,0.0,W27,2027,20270,1,True
Advertising,Summer 2005,0,0.0,S05,2005,20052,9,True
Advertising,Winter 2006,0,0.0,W06,2006,20060,7,True
Advertising,Summer 2006,0,0.0,S06,2006,20062,10,True
Advertising,Winter 2007,0,0.0,W07,2007,20070,13,True
Advertising,Summer 2007,0,0.0,S07,2007,20072,19,True
Advertising,Winter 2008,0,0.0,W08,2008,20080,21,True
Advertising,Summer 2008,0,0.0,S08,2008,20082,22,True
Advertising,Winter 2009,1,6.25,W09,2009,20090,16,True
Advertising,Summer 2009,0,0.0,S09,2009,20092,26,True
Advertising,Winter 2010,0,0.0,W10,2010,20100,27,True
Advertising,Summer 2010,1,2.778,S10,2010,20102,36,True
Advertising,Winter 2011,1,2.222,W11,2011,20110,45,True
Advertising,Summer 2011,3,5.0,S11,2011,20112,60,False
Advertising,Winter 2012,0,0.0,W12,2012,20120,66,False
Advertising,Summer 2012,5,6.024,S12,2012,20122,83,False
Advertising,Winter 2013,0,0.0,W13,2013,20130,46,True
Advertising,Summer 2013,1,1.923,S13,2013,20132,52,False
Advertising,Winter 2014,2,2.703,W14,2014,20140,74,False
Advertising,Summer 2014,1,1.282,S14,2014,20142,78,False
Advertising,Winter 2015,3,2.727,W15,2015,20150,110,False
Advertising,Summer 2015,0,0.0,S15,2015,20152,104,False
Advertising,Winter 2016,0,0.0,W16,2016,20160,122,False
Advertising,Summer 2016,1,0.98,S16,2016,20162,102,False
Advertising,Winter 2017,0,0.0,W17,2017,20170,116,False
Advertising,Summer 2017,1,0.8,S17,2017,20172,125,False
Advertising,Winter 2018,0,0.0,W18,2018,20180,146,False
Advertising,Summer 2018,2,1.527,S18,2018,20182,131,False
Advertising,Winter 2019,0,0.0,W19,2019,20190,194,False
Advertising,Summer 2019,1,0.568,S19,2019,20192,176,False
Advertising,Winter 2020,2,0.877,W20,2020,20200,228,False
Advertising,Summer 2020,0,0.0,S20,2020,20202,209,False
Advertising,Winter 2021,0,0.0,W21,2021,20210,336,False
Advertising,Summer 2021,2,0.512,S21,2021,20212,391,False
Advertising,Winter 2022,4,1.005,W22,2022,20220,398,False
Advertising,Summer 2022,1,0.427,S22,2022,20222,234,False
Advertising,Winter 2023,3,1.095,W23,2023,20230,274,False
Advertising,Summer 2023,2,0.909,S23,2023,20232,220,False
Advertising,Winter 2024,1,0.403,W24,2024,20240,248,False
Advertising,Summer 2024,0,0.0,S24,2024,20242,248,False
Advertising,Fall 2024,1,1.064,F24,2024,20243,94,False
Advertising,Winter 2025,0,0.0,W25,2025,20250,166,False
Advertising,Spring 2025,1,0.699,X25,2025,20251,143,False
Advertising,Summer 2025,0,0.0,S25,2025,20252,166,False
Advertising,Fall 2025,5,3.425,F25,2025,20253,146,False
Advertising,Winter 2026,1,0.503,W26,2026,20260,199,False
Advertising,Spring 2026,2,1.026,X26,2026,20261,195,False
Advertising,Summer 2026,0,0.0,S26,2026,20262,235,False
Advertising,Fall 2026,0,0.0,F26,2026,20263,35,True
Advertising,Winter 2027,0,0.0,W27,2027,20270,1,True
Aerospace,Summer 2005,0,0.0,S05,2005,20052,9,True
Aerospace,Winter 2006,0,0.0,W06,2006,20060,7,True
Aerospace,Summer 2006,0,0.0,S06,2006,20062,10,True
Aerospace,Winter 2007,0,0.0,W07,2007,20070,13,True
Aerospace,Summer 2007,0,0.0,S07,2007,20072,19,True
Aerospace,Winter 2008,0,0.0,W08,2008,20080,21,True
Aerospace,Summer 2008,0,0.0,S08,2008,20082,22,True
Aerospace,Winter 2009,0,0.0,W09,2009,20090,16,True
Aerospace,Summer 2009,0,0.0,S09,2009,20092,26,True
Aerospace,Winter 2010,0,0.0,W10,2010,20100,27,True
Aerospace,Summer 2010,0,0.0,S10,2010,20102,36,True
Aerospace,Winter 2011,0,0.0,W11,2011,20110,45,True
Aerospace,Summer 2011,0,0.0,S11,2011,20112,60,False
Aerospace,Winter 2012,0,0.0,W12,2012,20120,66,False
Aerospace,Summer 2012,0,0.0,S12,2012,20122,83,False
Aerospace,Winter 2013,0,0.0,W13,2013,20130,46,True
Aerospace,Summer 2013,0,0.0,S13,2013,20132,52,False
Aerospace,Winter 2014,0,0.0,W14,2014,20140,74,False
Aerospace,Summer 2014,0,0.0,S14,2014,20142,78,False
Aerospace,Winter 2015,0,0.0,W15,2015,20150,110,False
Aerospace,Summer 2015,0,0.0,S15,2015,20152,104,False
Aerospace,Winter 2016,1,0.82,W16,2016,20160,122,False
Aerospace,Summer 2016,1,0.98,S16,2016,20162,102,False
Aerospace,Winter 2017,0,0.0,W17,2017,20170,116,False
Aerospace,Summer 2017,0,0.0,S17,2017,20172,125,False
Aerospace,Winter 2018,0,0.0,W18,2018,20180,146,False
Aerospace,Summer 2018,0,0.0,S18,2018,20182,131,False
Aerospace,Winter 2019,1,0.515,W19,2019,20190,194,False
Aerospace,Summer 2019,1,0.568,S19,2019,20192,176,False
Aerospace,Winter 2020,1,0.439,W20,2020,20200,228,False
Aerospace,Summer 2020,0,0.0,S20,2020,20202,209,False
Aerospace,Winter 2021,2,0.595,W21,2021,20210,336,False
Aerospace,Summer 2021,3,0.767,S21,2021,20212,391,False
Aerospace,Winter 2022,1,0.251,W22,2022,20220,398,False
Aerospace,Summer 2022,3,1.282,S22,2022,20222,234,False
Aerospace,Winter 2023,1,0.365,W23,2023,20230,274,False
Aerospace,Summer 2023,2,0.909,S23,2023,20232,220,False
Aerospace,Winter 2024,3,1.21,W24,2024,20240,248,False
Aerospace,Summer 2024,5,2.016,S24,2024,20242,248,False
Aerospace,Fall 2024,3,3.191,F24,2024,20243,94,False
Aerospace,Winter 2025,1,0.602,W25,2025,20250,166,False
Aerospace,Spring 2025,3,2.098,X25,2025,20251,143,False
Aerospace,Summer 2025,0,0.0,S25,2025,20252,166,False
Aerospace,Fall 2025,4,2.74,F25,2025,20253,146,False
Aerospace,Winter 2026,0,0.0,W26,2026,20260,199,False
Aerospace,Spring 2026,2,1.026,X26,2026,20261,195,False
Aerospace,Summer 2026,5,2.128,S26,2026,20262,235,False
Aerospace,Fall 2026,1,2.857,F26,2026,20263,35,True
Aerospace,Winter 2027,0,0.0,W27,2027,20270,1,True
Agriculture,Summer 2005,0,0.0,S05,2005,20052,9,True
Agriculture,Winter 2006,0,0.0,W06,2006,20060,7,True
Agriculture,Summer 2006,0,0.0,S06,2006,20062,10,True
Agriculture,Winter 2007,0,0.0,W07,2007,20070,13,True
Agriculture,Summer 2007,0,0.0,S07,2007,20072,19,True
Agriculture,Winter 2008,0,0.0,W08,2008,20080,21,True
Agriculture,Summer 2008,0,0.0,S08,2008,20082,22,True
Agriculture,Winter 2009,0,0.0,W09,2009,20090,16,True
Agriculture,Summer 2009,0,0.0,S09,2009,20092,26,True
Agriculture,Winter 2010,0,0.0,W10,2010,20100,27,True
Agriculture,Summer 2010,0,0.0,S10,2010,20102,36,True
Agriculture,Winter 2011,0,0.0,W11,2011,20110,45,True
Agriculture,Summer 2011,0,0.0,S11,2011,20112,60,False
Agriculture,Winter 2012,1,1.515,W12,2012,20120,66,False
Agriculture,Summer 2012,0,0.0,S12,2012,20122,83,False
Agriculture,Winter 2013,0,0.0,W13,2013,20130,46,True
Agriculture,Summer 2013,0,0.0,S13,2013,20132,52,False
Agriculture,Winter 2014,2,2.703,W14,2014,20140,74,False
Agriculture,Summer 2014,1,1.282,S14,2014,20142,78,False
Agriculture,Winter 2015,1,0.909,W15,2015,20150,110,False
Agriculture,Summer 2015,1,0.962,S15,2015,20152,104,False
Agriculture,Winter 2016,1,0.82,W16,2016,20160,122,False
Agriculture,Summer 2016,0,0.0,S16,2016,20162,102,False
Agriculture,Winter 2017,2,1.724,W17,2017,20170,116,False
Agriculture,Summer 2017,4,3.2,S17,2017,20172,125,False
Agriculture,Winter 2018,2,1.37,W18,2018,20180,146,False
Agriculture,Summer 2018,1,0.763,S18,2018,20182,131,False
Agriculture,Winter 2019,1,0.515,W19,2019,20190,194,False
Agriculture,Summer 2019,0,0.0,S19,2019,20192,176,False
Agriculture,Winter 2020,2,0.877,W20,2020,20200,228,False
Agriculture,Summer 2020,1,0.478,S20,2020,20202,209,False
Agriculture,Winter 2021,1,0.298,W21,2021,20210,336,False
Agriculture,Summer 2021,1,0.256,S21,2021,20212,391,False
Agriculture,Winter 2022,2,0.503,W22,2022,20220,398,False
Agriculture,Summer 2022,1,0.427,S22,2022,20222,234,False
Agriculture,Winter 2023,0,0.0,W23,2023,20230,274,False
Agriculture,Summer 2023,1,0.455,S23,2023,20232,220,False
Agriculture,Winter 2024,1,0.403,W24,2024,20240,248,False
Agriculture,Summer 2024,2,0.806,S24,2024,20242,248,False
Agriculture,Fall 2024,0,0.0,F24,2024,20243,94,False
Agriculture,Winter 2025,0,0.0,W25,2025,20250,166,False
Agriculture,Spring 2025,0,0.0,X25,2025,20251,143,False
Agriculture,Summer 2025,2,1.205,S25,2025,20252,166,False
Agriculture,Fall 2025,0,0.0,F25,2025,20253,146,False
Agriculture,Winter 2026,1,0.503,W26,2026,20260,199,False
Agriculture,Spring 2026,0,0.0,X26,2026,20261,195,False
Agriculture,Summer 2026,2,0.851,S26,2026,20262,235,False
Agriculture,Fall 2026,0,0.0,F26,2026,20263,35,True
Agriculture,Winter 2027,0,0.0,W27,2027,20270,1,True
Air Taxis,Summer 2005,0,0.0,S05,2005,20052,9,True
Air Taxis,Winter 2006,0,0.0,W06,2006,20060,7,True
Air Taxis,Summer 2006,0,0.0,S06,2006,20062,10,True
Air Taxis,Winter 2007,0,0.0,W07,2007,20070,13,True
Air Taxis,Summer 2007,0,0.0,S07,2007,20072,19,True
Air Taxis,Winter 2008,0,0.0,W08,2008,20080,21,True
Air Taxis,Summer 2008,0,0.0,S08,2008,20082,22,True
Air Taxis,Winter 2009,0,0.0,W09,2009,20090,16,True
Air Taxis,Summer 2009,0,0.0,S09,2009,20092,26,True
Air Taxis,Winter 2010,0,0.0,W10,2010,20100,27,True
Air Taxis,Summer 2010,0,0.0,S10,2010,20102,36,True
Air Taxis,Winter 2011,0,0.0,W11,2011,20110,45,True
Air Taxis,Summer 2011,0,0.0,S11,2011,20112,60,False
Air Taxis,Winter 2012,0,0.0,W12,2012,20120,66,False
Air Taxis,Summer 2012,0,0.0,S12,2012,20122,83,False
Air Taxis,Winter 2013,0,0.0,W13,2013,20130,46,True
Air Taxis,Summer 2013,0,0.0,S13,2013,20132,52,False
Air Taxis,Winter 2014,0,0.0,W14,2014,20140,74,False
Air Taxis,Summer 2014,1,1.282,S14,2014,20142,78,False
Air Taxis,Winter 2015,0,0.0,W15,2015,20150,110,False
Air Taxis,Summer 2015,0,0.0,S15,2015,20152,104,False
Air Taxis,Winter 2016,0,0.0,W16,2016,20160,122,False
Air Taxis,Summer 2016,0,0.0,S16,2016,20162,102,False
Air Taxis,Winter 2017,0,0.0,W17,2017,20170,116,False
Air Taxis,Summer 2017,1,0.8,S17,2017,20172,125,False
Air Taxis,Winter 2018,0,0.0,W18,2018,20180,146,False
Air Taxis,Summer 2018,0,0.0,S18,2018,20182,131,False
Air Taxis,Winter 2019,2,1.031,W19,2019,20190,194,False
Air Taxis,Summer 2019,0,0.0,S19,2019,20192,176,False
Air Taxis,Winter 2020,1,0.439,W20,2020,20200,228,False
Air Taxis,Summer 2020,0,0.0,S20,2020,20202,209,False
Air Taxis,Winter 2021,0,0.0,W21,2021,20210,336,False
Air Taxis,Summer 2021,0,0.0,S21,2021,20212,391,False
Air Taxis,Winter 2022,0,0.0,W22,2022,20220,398,False
Air Taxis,Summer 2022,0,0.0,S22,2022,20222,234,False
Air Taxis,Winter 2023,0,0.0,W23,2023,20230,274,False
Air Taxis,Summer 2023,0,0.0,S23,2023,20232,220,False
Air Taxis,Winter 2024,0,0.0,W24,2024,20240,248,False
Air Taxis,Summer 2024,0,0.0,S24,2024,20242,248,False
Air Taxis,Fall 2024,0,0.0,F24,2024,20243,94,False
Air Taxis,Winter 2025,0,0.0,W25,2025,20250,166,False
Air Taxis,Spring 2025,0,0.0,X25,2025,20251,143,False
Air Taxis,Summer 2025,0,0.0,S25,2025,20252,166,False
Air Taxis,Fall 2025,0,0.0,F25,2025,20253,146,False
Air Taxis,Winter 2026,0,0.0,W26,2026,20260,199,False
Air Taxis,Spring 2026,0,0.0,X26,2026,20261,195,False
Air Taxis,Summer 2026,0,0.0,S26,2026,20262,235,False
Air Taxis,Fall 2026,0,0.0,F26,2026,20263,35,True
Air Taxis,Winter 2027,0,0.0,W27,2027,20270,1,True
Airlines,Summer 2005,0,0.0,S05,2005,20052,9,True
Airlines,Winter 2006,0,0.0,W06,2006,20060,7,True
Airlines,Summer 2006,0,0.0,S06,2006,20062,10,True
Airlines,Winter 2007,0,0.0,W07,2007,20070,13,True
Airlines,Summer 2007,0,0.0,S07,2007,20072,19,True
Airlines,Winter 2008,0,0.0,W08,2008,20080,21,True
Airlines,Summer 2008,0,0.0,S08,2008,20082,22,True
Airlines,Winter 2009,1,6.25,W09,2009,20090,16,True
Airlines,Summer 2009,0,0.0,S09,2009,20092,26,True
Airlines,Winter 2010,0,0.0,W10,2010,20100,27,True
Airlines,Summer 2010,0,0.0,S10,2010,20102,36,True
Airlines,Winter 2011,0,0.0,W11,2011,20110,45,True
Airlines,Summer 2011,0,0.0,S11,2011,20112,60,False
Airlines,Winter 2012,0,0.0,W12,2012,20120,66,False
Airlines,Summer 2012,0,0.0,S12,2012,20122,83,False
Airlines,Winter 2013,0,0.0,W13,2013,20130,46,True
Airlines,Summer 2013,0,0.0,S13,2013,20132,52,False
Airlines,Winter 2014,0,0.0,W14,2014,20140,74,False
Airlines,Summer 2014,0,0.0,S14,2014,20142,78,False
Airlines,Winter 2015,0,0.0,W15,2015,20150,110,False
Airlines,Summer 2015,0,0.0,S15,2015,20152,104,False
Airlines,Winter 2016,0,0.0,W16,2016,20160,122,False
Airlines,Summer 2016,1,0.98,S16,2016,20162,102,False
Airlines,Winter 2017,0,0.0,W17,2017,20170,116,False
Airlines,Summer 2017,0,0.0,S17,2017,20172,125,False
Airlines,Winter 2018,0,0.0,W18,2018,20180,146,False
Airlines,Summer 2018,0,0.0,S18,2018,20182,131,False
Airlines,Winter 2019,0,0.0,W19,2019,20190,194,False
Airlines,Summer 2019,0,0.0,S19,2019,20192,176,False
Airlines,Winter 2020,0,0.0,W20,2020,20200,228,False
Airlines,Summer 2020,0,0.0,S20,2020,20202,209,False
Airlines,Winter 2021,0,0.0,W21,2021,20210,336,False
Airlines,Summer 2021,0,0.0,S21,2021,20212,391,False
Airlines,Winter 2022,0,0.0,W22,2022,20220,398,False
Airlines,Summer 2022,0,0.0,S22,2022,20222,234,False
Airlines,Winter 2023,0,0.0,W23,2023,20230,274,False
Airlines,Summer 2023,1,0.455,S23,2023,20232,220,False
Airlines,Winter 2024,0,0.0,W24,2024,20240,248,False
Airlines,Summer 2024,0,0.0,S24,2024,20242,248,False
Airlines,Fall 2024,1,1.064,F24,2024,20243,94,False
Airlines,Winter 2025,0,0.0,W25,2025,20250,166,False
Airlines,Spring 2025,0,0.0,X25,2025,20251,143,False
Airlines,Summer 2025,0,0.0,S25,2025,20252,166,False
Airlines,Fall 2025,0,0.0,F25,2025,20253,146,False
Airlines,Winter 2026,0,0.0,W26,2026,20260,199,False
Airlines,Spring 2026,0,0.0,X26,2026,20261,195,False
Airlines,Summer 2026,1,0.426,S26,2026,20262,235,False
Airlines,Fall 2026,0,0.0,F26,2026,20263,35,True
Airlines,Winter 2027,0,0.0,W27,2027,20270,1,True
Airplanes,Summer 2005,0,0.0,S05,2005,20052,9,True
Airplanes,Winter 2006,0,0.0,W06,2006,20060,7,True
Airplanes,Summer 2006,0,0.0,S06,2006,20062,10,True
Airplanes,Winter 2007,0,0.0,W07,2007,20070,13,True
Airplanes,Summer 2007,0,0.0,S07,2007,20072,19,True
Airplanes,Winter 2008,0,0.0,W08,2008,20080,21,True
Airplanes,Summer 2008,0,0.0,S08,2008,20082,22,True
Airplanes,Winter 2009,0,0.0,W09,2009,20090,16,True
Airplanes,Summer 2009,0,0.0,S09,2009,20092,26,True
Airplanes,Winter 2010,0,0.0,W10,2010,20100,27,True
Airplanes,Summer 2010,0,0.0,S10,2010,20102,36,True
Airplanes,Winter 2011,0,0.0,W11,2011,20110,45,True
Airplanes,Summer 2011,0,0.0,S11,2011,20112,60,False
Airplanes,Winter 2012,0,0.0,W12,2012,20120,66,False
Airplanes,Summer 2012,0,0.0,S12,2012,20122,83,False
Airplanes,Winter 2013,0,0.0,W13,2013,20130,46,True
Airplanes,Summer 2013,0,0.0,S13,2013,20132,52,False
Airplanes,Winter 2014,0,0.0,W14,2014,20140,74,False
Airplanes,Summer 2014,0,0.0,S14,2014,20142,78,False
Airplanes,Winter 2015,0,0.0,W15,2015,20150,110,False
Airplanes,Summer 2015,0,0.0,S15,2015,20152,104,False
Airplanes,Winter 2016,0,0.0,W16,2016,20160,122,False
Airplanes,Summer 2016,0,0.0,S16,2016,20162,102,False
Airplanes,Winter 2017,1,0.862,W17,2017,20170,116,False
Airplanes,Summer 2017,1,0.8,S17,2017,20172,125,False
Airplanes,Winter 2018,0,0.0,W18,2018,20180,146,False
Airplanes,Summer 2018,1,0.763,S18,2018,20182,131,False
Airplanes,Winter 2019,1,0.515,W19,2019,20190,194,False
Airplanes,Summer 2019,0,0.0,S19,2019,20192,176,False
Airplanes,Winter 2020,1,0.439,W20,2020,20200,228,False
Airplanes,Summer 2020,0,0.0,S20,2020,20202,209,False
Airplanes,Winter 2021,1,0.298,W21,2021,20210,336,False
Airplanes,Summer 2021,1,0.256,S21,2021,20212,391,False
Airplanes,Winter 2022,1,0.251,W22,2022,20220,398,False
Airplanes,Summer 2022,2,0.855,S22,2022,20222,234,False
Airplanes,Winter 2023,1,0.365,W23,2023,20230,274,False
Airplanes,Summer 2023,0,0.0,S23,2023,20232,220,False
Airplanes,Winter 2024,0,0.0,W24,2024,20240,248,False
Airplanes,Summer 2024,0,0.0,S24,2024,20242,248,False
Airplanes,Fall 2024,0,0.0,F24,2024,20243,94,False
Airplanes,Winter 2025,0,0.0,W25,2025,20250,166,False
Airplanes,Spring 2025,0,0.0,X25,2025,20251,143,False
Airplanes,Summer 2025,0,0.0,S25,2025,20252,166,False
Airplanes,Fall 2025,0,0.0,F25,2025,20253,146,False
Airplanes,Winter 2026,0,0.0,W26,2026,20260,199,False
Airplanes,Spring 2026,0,0.0,X26,2026,20261,195,False
Airplanes,Summer 2026,0,0.0,S26,2026,20262,235,False
Airplanes,Fall 2026,0,0.0,F26,2026,20263,35,True
